key,value
2216,60749
12778,87246
19346,77632
6731,75536
18830,52250
21674,68616
12558,56114
34071,57024
29581,80798
44715,96263
46053,73079
38524,76326
21646,67216
30052,64463
36458,67822
6939,76714
46030,94508
20923,85306
23718,50555
45326,81769
29296,82828
35946,62820
7696,74990
30955,73262
9480,61113
30671,67218
20216,53606
39028,64935
45273,92402
25840,82261
17292,59046
25939,61998
17003,69028
17050,92237
35718,75284
19677,95498
12063,94392
46539,73288
354,79706
10738,68979
9807,92030
33137,65307
8333,75868
43094,56029
15751,86240
43389,80299
5867,79356
12755,56138
44969,56744
21981,80296
41938,87781
11957,70655
16265,85158
34901,61462
10350,97074
35576,79943
43586,68334
35186,51219
30399,76744
12317,69290
41579,67684
29368,64944
7698,93722
30830,51114
8719,87357
22808,99581
3656,60511
49936,62793
47236,50235
32112,89729
30352,60056
37098,55242
13698,84811
32517,88278
3775,89359
14666,71789
4397,94111
13773,55024
40459,65829
6924,72023
18407,50441
5090,54839
38829,69978
4872,94849
2201,83395
27152,99965
36889,75162
6480,99798
5966,89340
40705,92790
46297,50151
15309,97309
29345,82877
39688,54286
17606,73192
6754,97130
49361,75165
17322,99938
15628,61669
34972,61532
19833,66250
27316,93863
48131,75612
10159,79583
38980,73614
33401,52707
8792,64040
18120,54580
14414,53461
28663,61800
8924,91750
41944,77370
32697,62398
18873,76307
38226,91694
12536,94267
3429,51183
25147,59864
11445,70739
13228,99995
10882,75788
2006,51244
9293,71144
33702,51726
48008,56813
4370,55642
45910,93129
30261,94929
22702,84579
7742,78018
35203,50791
3695,99272
48203,97696
25727,66401
39445,89408
8657,90367
47298,62557
30431,74073
46062,53964
42162,50377
44329,70331
10898,63651
38321,94481
18824,50051
36899,70236
41507,78020
28954,75613
47422,62605
14418,58019
17869,57794
44787,80708
33582,98148
38193,95678
37457,51105
26058,96452
3595,77967
17723,93679
2945,57897
20428,68229
8690,88066
36194,86632
35702,73223
8545,66288
30035,68877
18610,93341
24255,93826
37871,65763
29110,87804
34157,92594
22740,70820
46634,66270
6719,88731
6851,68213
43292,67970
29114,55544
1313,58061
45104,67469
12102,62942
13494,92880
34013,68432
34712,74616
10392,69962
20794,57723
6128,74422
5392,65434
27861,65390
37068,94124
49545,60667
2728,58027
829,82614
26038,54214
22632,69454
14577,78098
45738,79287
9808,90690
48946,69790
17828,70908
31362,63138
10672,94718
18266,57759
44946,90321
35441,79350
21937,61203
10989,91890
29828,68128
25150,97408
48522,59461
42236,67182
137,55346
11658,89850
40546,67080
5389,87197
17707,96145
14707,82230
35553,54244
39560,78926
47329,96140
16459,78623
38891,75156
2504,89735
6487,64470
26515,68373
21620,52104
5198,75283
28318,66753
26969,68392
40118,60328
19442,70437
40042,82448
40560,79970
20277,97741
43833,75565
26488,83603
46598,56573
36573,76164
38788,83760
16804,59527
472,86764
43724,65494
38898,98502
35577,50919
48833,56610
21140,61969
10177,52612
16406,71839
16518,92657
12028,67796
3916,58487
34974,92924
6180,95616
39941,50998
17969,51568
32079,59729
30067,77754
12220,60695
22064,87221
23107,76347
3124,53002
3243,74265
18021,77778
20903,94508
15245,50145
15018,62148
14729,84205
22616,98831
35135,81093
25046,87770
24668,85748
40572,61336
13397,80883
33142,53675
20840,67942
25711,70786
6844,76089
46316,73885
10912,82954
33232,51815
36100,73415
35257,96421
29051,57892
34787,58615
12664,88209
31718,92971
39372,93115
15727,52770
35424,54885
5859,68206
29421,56024
1146,61427
18221,83526
24663,76802
9901,71413
49379,53701
48589,70850
46403,90484
24961,88038
36780,70920
30500,75544
35830,96287
19545,76840
17289,59322
4780,57761
9739,66712
41734,72398
28847,73159
33408,66893
13759,58487
31861,71363
8734,59169
13591,85297
985,78330
39447,98966
2403,85246
20284,90446
24196,73646
5588,82337
25671,64058
21736,58746
319,63768
2664,84586
48399,60664
5920,55860
4506,83694
15715,75534
15799,55359
35864,72553
46507,83316
6661,81021
18703,84975
18032,68553
28525,72097
15320,68157
15396,95365
31752,52338
25362,97821
38938,53738
1628,68160
9719,94812
41445,61548
19775,76003
25776,61880
10441,63724
3263,61441
24408,92607
6475,68019
12939,75558
38414,58847
30119,99666
26447,67877
37845,82041
27710,90518
35233,66113
42714,81102
28889,86384
9392,50455
10376,98587
32944,76268
21735,72067
3227,96593
49313,52129
25924,62087
22356,78389
23976,52093
15085,52944
17819,57708
22720,73482
3194,70881
31715,91600
21,85958
38166,79572
2017,96846
11671,94530
6831,77415
19909,55165
31540,60679
23915,67031
10996,74779
20169,69587
31259,99707
28498,89035
18379,72813
30164,73103
5800,54941
15456,68505
36000,76683
33284,58962
7738,58066
39443,89213
16826,68250
18854,62410
19574,74968
32396,53728
11197,85203
39196,77473
45439,87726
12279,85781
24,83170
35924,57583
19029,50802
9961,80223
39577,63992
5461,88191
17955,87422
14710,77697
18187,59002
14783,73730
6539,85699
49646,86329
32266,91223
32905,84529
27155,63092
36715,96402
36938,74099
37515,63876
47735,93618
13197,70911
44345,96586
34083,50658
5330,68680
8255,71880
22226,70767
10470,79976
46922,51458
12059,94406
31648,95770
45342,81401
37961,76765
25797,72976
35046,54583
34095,52452
34305,81527
28015,58618
10674,62146
37471,53869
12627,53889
35892,73964
3184,62725
19518,70011
34933,78787
14766,73771
43497,63186
1345,77486
444,81191
44117,63809
21415,70833
46095,96071
38047,64989
24556,73267
32218,81577
40077,66125
30750,86697
40443,83254
39935,85535
20434,88375
33767,65281
26557,58567
23920,77865
44038,98652
17014,77978
37087,73615
14823,94097
11669,54526
23266,63332
414,95921
7434,89124
33108,58023
49315,73582
38887,94887
20689,83580
39161,94682
38993,61369
20480,92414
36964,59518
41218,88847
41492,77775
42308,65067
42284,56966
43739,53823
38730,89586
37558,85899
23974,71867
40349,62027
44400,63158
6335,61997
39190,61183
33123,65242
41474,73615
34124,95297
17700,96308
7312,59387
31163,78698
43864,79062
42033,83486
25272,52167
41991,81607
40088,81289
982,99916
22879,76717
29391,63282
14113,50350
34583,78517
32001,96656
38844,96573
48665,78522
18564,53998
40133,53156
4249,53932
34304,90974
44101,73898
7784,64064
34553,56040
40383,77891
18731,63123
8151,58738
29703,82599
45555,50128
16592,73952
10033,77898
30956,80436
37910,56535
29398,81399
28798,64480
43508,98940
25988,86210
47435,93474
45982,58451
48905,68725
23260,64283
46992,86904
43261,53641
38933,55104
17276,59650
31964,54749
34741,99001
4508,84395
9929,97060
10733,73759
42668,96776
14545,76838
48015,87203
46725,52213
20391,81412
18124,95974
22518,90741
46524,80375
6387,72924
8593,85738
19595,98441
37591,99950
17319,75225
46932,69255
33902,77810
4322,85223
27122,77413
45161,75246
42566,89234
37949,59956
4102,92272
27470,81236
23925,81188
33125,99687
6750,73581
38656,59354
44269,83114
41904,97392
39064,99674
13891,84153
27792,55808
14924,94840
16870,90303
39383,51608
18346,77259
39947,67497
47019,78522
31966,92564
10146,58372
26808,93613
36364,52813
34952,73077
28263,77773
28777,79794
7363,77476
30443,84652
12002,87888
36541,88225
45983,53556
27263,79195
15433,86828
30850,84351
15570,52952
42174,97865
12429,58178
18146,59161
31437,61607
29171,94900
14332,78269
43391,65352
21649,68660
28441,84801
31769,54018
7930,64895
36273,98248
33844,85870
2062,92283
10844,54053
40837,67948
26961,98304
6881,71490
21459,84564
23152,74157
40755,89984
21891,96321
45622,77606
5518,82943
48945,50812
3326,69952
8735,74471
38161,68702
20635,99640
10675,80041
3621,85862
18272,93062
6167,57165
48334,79152
28715,64092
41385,66554
3145,98586
44235,58655
8163,50591
42847,99994
48410,87872
39108,58146
28404,85423
27906,93470
35204,71872
33687,99468
14415,52220
16674,62093
25895,89526
20605,71293
47684,76890
2482,90443
15274,55964
33026,95754
46044,91241
13125,90580
60,90421
33051,51172
37161,86541
3059,75669
40682,54587
334,90087
16801,77631
46083,58850
30795,63687
210,52455
2730,95497
40605,69024
17229,68577
30767,63428
900,90873
19723,65847
25555,78836
20958,78413
43757,73607
17015,51900
29291,72043
37177,88990
38935,52276
28068,66397
11429,65855
21436,50884
37455,57432
4873,73735
7901,70961
38969,60497
19372,98821
12239,79187
4543,65953
46692,72981
41748,70567
33869,83643
44013,68097
28985,64016
40730,70582
24775,59255
41935,83792
47354,55821
48823,84131
5237,56868
10990,64814
40543,69418
22238,71865
35121,79388
22436,59447
7500,68235
25926,58070
31306,64468
4479,73542
4124,70335
34045,80166
16434,87760
7151,93421
20233,55190
15517,67036
13519,65377
19122,96558
804,56890
22969,64625
31862,65996
16262,59577
11168,64768
15094,80982
30020,58943
585,89344
30549,70806
16626,85084
12258,60911
15315,92767
24033,80063
2351,50879
30876,74418
37572,89104
29220,53672
2667,96531
2661,65077
23539,75199
28499,89317
13419,90706
43430,87455
30771,85024
45152,61278
7096,93401
42654,85971
26185,59909
35967,77836
46593,66947
3513,91849
24055,64520
14189,67938
30263,62515
12501,63969
1855,90784
5487,61591
17291,76382
2909,99483
48775,58608
49289,74097
25743,87954
21975,85876
6255,55741
2956,85007
28014,61273
44697,62780
37780,84482
26397,66061
6957,58378
38202,50478
39914,77374
45565,55991
6426,91293
3251,69365
28098,64988
15239,69988
28004,95604
47059,56950
35485,98953
42295,85313
19393,66298
15344,81914
16700,88681
47150,59368
17617,89280
36588,58848
11888,60967
40283,75776
48714,76913
41919,70359
32683,80889
35994,61910
10031,84316
22443,68498
4849,85824
11675,72583
6418,88098
31398,94331
30678,88012
12553,91138
959,68583
49285,97494
24997,65839
40148,70859
37834,56886
33246,92239
5583,72053
26194,88588
31813,89420
36765,86561
9690,88105
34149,64909
13574,81759
30137,91192
23382,59234
29884,91193
20624,62013
9607,75299
24020,70343
30,68953
7874,80963
36895,91614
46698,91200
30201,55718
12467,86807
46504,60893
5022,61432
42613,71836
35706,62790
15972,96458
7682,80917
42115,99073
10781,83978
10673,86439
46580,64518
34809,66373
39425,86634
37598,63459
22782,63965
7897,80756
20227,65990
46963,61813
46667,50290
24015,74149
37459,63506
21368,68310
28564,86002
17834,50183
43697,76478
28375,74949
8258,83269
36640,65262
14258,68583
44391,98927
27711,62683
30332,59895
41592,71645
17393,79838
30039,97006
17634,62310
21401,90618
44487,87509
16093,53273
18018,90723
24339,62102
4612,51703
23351,69707
29996,50286
12483,70211
7433,83559
15155,73861
28588,62424
11750,60665
11880,97583
12820,83043
31708,51781
47477,92659
19633,93308
16305,53522
9226,94921
42655,94827
23772,65364
16709,66597
33986,54687
48866,81838
34512,80293
8067,75467
38117,64481
1665,58737
38775,88603
18128,65708
8441,96698
26199,68063
37472,99651
43071,58124
49089,71655
45141,73750
7178,86732
32779,76221
38345,54955
46599,75752
30341,69989
11466,67047
29238,98604
47883,69306
46161,84419
20691,78939
38257,67590
16365,57670
33671,76945
17367,81865
9306,88067
45709,77257
22607,80583
7853,85192
32387,82536
28339,50453
34063,53326
31244,76749
43235,76539
6114,64431
32797,71824
20803,95976
750,55086
36358,57972
1400,77978
6772,58390
30349,77042
33481,99450
45503,61379
4748,60405
20331,54953
30702,93474
46636,61448
8716,87537
27377,70610
41703,66914
18834,97603
46466,57061
25635,86326
44738,68051
5947,63499
22789,78917
1069,76384
24730,56395
13849,71306
42653,89903
8765,92981
26100,94834
41604,65559
29052,63244
956,50354
8818,93965
39870,76615
42070,71974
46912,89332
174,76756
14058,73518
3374,59168
45729,59523
23430,58495
30781,82542
34868,62787
34676,55151
49743,61570
46829,67781
40589,81386
24683,62165
2885,83024
28724,77872
3642,75245
45274,65719
7634,52791
33364,56275
28570,59238
25732,58993
15111,69943
45276,51546
41858,64112
25960,56187
38124,74836
46469,77009
43700,75520
30665,87911
15731,53672
875,60409
25588,96282
4262,50558
30153,73665
29555,69801
13280,73960
39505,76112
39100,51231
11199,89114
10106,95700
28870,88403
33536,69980
5206,76235
5451,70559
44819,75679
404,91581
47945,86147
43030,87948
24192,68055
12281,85761
28197,94196
46854,79436
36205,90073
36375,62468
11632,92349
33749,84363
37041,68168
27940,69896
35646,85297
2363,64405
24539,82545
37088,50870
6713,68287
27062,77808
6006,82480
23782,58376
25578,75387
6664,75096
14433,90811
2724,51711
39248,82370
35597,90554
43046,92964
41757,64355
8346,57207
4494,65623
28611,81827
39198,70590
1431,86137
33292,66953
826,58785
43082,79741
18015,80944
2465,72858
14430,76343
9857,78099
6863,52601
19411,88016
26433,57525
47687,58793
47048,66861
27715,69009
10406,73805
44082,52555
27962,97329
49253,91872
5927,80706
25273,69005
28962,56163
6301,97493
47322,51654
11661,73878
46518,91027
34688,57747
42828,78187
17574,55779
8859,83572
8984,53224
18770,50585
29027,56832
25285,55040
21238,68626
42120,93692
11697,75317
8936,88048
604,58826
7425,96947
47856,58025
44112,82025
40547,86194
48941,58168
1782,98409
24389,99192
1259,64301
19436,64822
26197,88454
22901,95401
19321,87751
39434,80260
11892,72656
9524,54215
17618,57046
15824,88057
15698,76173
11989,82258
45930,74469
25412,72824
47707,63462
39636,64910
15891,86474
18566,93526
35838,99954
33092,83128
32510,57983
23950,75022
22943,54168
25923,75411
21573,85901
10847,74417
25696,52084
49602,89300
29126,90464
44353,50083
639,98676
12953,99621
45661,58220
41240,98725
12147,69213
44948,50200
23366,74499
39385,71326
23469,65375
40626,70183
2310,99641
2887,54038
5982,92917
35740,82995
44327,55926
46374,96370
22610,98347
12801,94835
31040,64892
36136,73028
37934,67239
11927,57945
28937,65984
4164,80412
43961,67158
31524,65494
13655,93316
42223,82058
21265,76991
16118,94332
18316,99580
6634,87581
45071,90942
44430,85497
19252,68635
30501,86929
46239,79828
3392,89553
24517,62033
151,78079
13740,52338
30348,94604
22476,95259
5807,67089
40048,86547
21897,52010
30224,69519
21813,51247
27651,78356
15738,71004
10256,83298
40275,88272
25335,68742
47787,78527
30148,50879
27826,94079
16226,58205
9596,57042
34268,87266
5962,99451
23038,55150
45968,75832
9087,66692
15477,63309
48997,86059
15497,52420
45688,66366
7716,70490
31184,50781
7439,82756
6805,60154
7386,72398
27335,52589
25799,93226
13534,71374
48039,86294
31747,50006
40799,85151
10276,52382
15996,87205
25573,72997
20332,90795
35171,95421
5918,92885
1708,62359
37239,88952
34400,54303
4319,66873
27741,92367
12779,53036
35874,54781
10221,62517
4887,70504
33258,69342
46643,79498
10023,89229
15800,86018
15452,68370
35731,70779
38104,66232
14844,89191
3917,66450
10646,91711
13443,74241
28378,80100
45188,66057
34241,60368
13172,92308
44120,82348
11875,53194
23310,67446
7426,70109
49993,64813
11955,81829
2633,54512
25025,82536
32862,53441
48215,96360
45699,90108
5871,63488
37659,91783
15943,90681
30135,96664
20891,67590
25205,65417
46533,69082
34865,83640
33699,52090
19208,50265
7217,80285
3298,75371
21181,70940
47674,64989
7889,88182
21487,51126
41803,54985
46019,93219
25120,61373
15514,50754
31319,75649
26148,85193
2868,50648
6948,60969
11172,96726
25873,70222
8561,71555
14398,53801
35051,76394
31326,65720
3443,64269
21724,83948
7150,83765
46379,97337
47339,83745
16734,60346
4190,89022
27695,99506
37698,62267
26912,81964
11482,71183
49179,82432
29038,62757
42776,71204
42896,66073
9800,98295
28384,80017
14174,51685
5581,67745
11637,80174
49456,64352
37676,94459
5742,70243
789,75244
14564,92579
3394,99674
42220,85198
48198,74856
21437,91932
40728,64838
735,95594
25972,93676
6186,51132
12659,90303
33555,50338
7359,56876
46799,87393
40892,81868
32289,98182
36515,52467
29774,78500
37421,67383
42324,79923
27366,64990
22044,77672
974,59359
7391,74603
14731,69565
25739,78436
46833,71872
49373,61492
45649,82789
36833,87539
10683,65120
32815,86555
40798,74541
33544,79522
37021,96865
16922,95216
44107,52335
32067,90086
36016,87056
30015,96162
15441,75886
45305,62383
21451,86873
4566,60497
47909,90291
6449,62934
23116,99963
31099,63153
21097,58108
32074,85827
14563,60117
47332,85809
30862,75978
31267,55284
2871,88755
35351,88393
10183,96583
37766,64878
40478,75958
33008,55849
26678,80996
27927,86936
26106,51469
979,79344
44609,76594
49995,91088
43740,76802
37109,73440
22733,51662
28636,56595
546,75306
40603,68215
49197,97167
37699,62966
46781,73045
25760,90737
20538,96855
21333,72658
44403,88513
17126,59913
26344,54809
6977,77654
17441,57169
5512,65855
20356,80521
49830,61017
42400,76255
36805,94250
13261,63754
38976,72818
9013,55660
13545,71833
36912,50429
28965,92559
49589,68214
29761,52740
39146,97883
41354,68042
39951,62533
27534,60480
13943,84264
3769,62175
25101,89658
13880,65031
30293,92365
40781,95519
14614,51868
45244,64958
8608,85548
2307,98571
26733,97466
28002,65034
48340,62206
40185,64226
26907,59014
44826,50343
49633,72364
5887,64457
43290,85562
8576,94274
46839,74676
33614,64453
47246,86702
27891,56184
2154,83463
33075,83046
32355,78016
30994,85157
19565,55342
39127,71063
44274,96533
31242,80629
42024,94064
3675,64322
7877,53686
27865,87479
1228,93214
44905,51958
46506,88930
38130,96589
13997,61132
32069,51394
37346,54931
45205,90854
25693,95326
25786,52911
40888,73467
37307,56573
47792,56954
42699,58245
1497,90174
41962,78864
40053,75403
36944,66835
39436,50623
46931,94449
30783,98986
10195,97740
46798,99054
26181,88568
8849,82320
43753,50784
41903,57023
45263,50423
48132,91351
34954,61871
22976,81645
39774,52951
19221,77008
20539,69960
38443,91832
46712,55661
15144,71111
49682,53438
11408,53511
24688,97279
35395,74779
13870,71857
1681,56455
19904,68284
42,73412
7176,73033
26952,79224
1552,91065
8753,66574
47583,53204
14822,85361
29172,72858
4808,95122
46345,88164
49294,58310
26214,76948
32484,73515
4076,79689
20932,65022
30309,56844
14361,95032
14702,96994
19577,93713
7995,68625
8602,78408
23494,63291
13468,54768
32103,88892
23589,52677
6735,87098
9997,57765
2938,80071
48901,98919
42706,91415
11570,62420
